3.321500000000e-06	5.500992997972e-07
3.321600000000e-06	5.558978316286e-07
3.321700000000e-06	5.617528993434e-07
3.321800000000e-06	5.676650023173e-07
3.321900000000e-06	5.736346437796e-07
3.322000000000e-06	5.796623308372e-07
3.322100000000e-06	5.857485744987e-07
3.322200000000e-06	5.918938896985e-07
3.322300000000e-06	5.980987953216e-07
3.322400000000e-06	6.043638142275e-07
3.322500000000e-06	6.106894732747e-07
3.322600000000e-06	6.170763033459e-07
3.322700000000e-06	6.235248393718e-07
3.322800000000e-06	6.300356203568e-07
3.322900000000e-06	6.366091894032e-07
3.323000000000e-06	6.432460937363e-07
3.323100000000e-06	6.499468847298e-07
3.323200000000e-06	6.567121179305e-07
3.323300000000e-06	6.635423530838e-07
3.323400000000e-06	6.704381541591e-07
3.323500000000e-06	6.774000893749e-07
3.323600000000e-06	6.844287312245e-07
3.323700000000e-06	6.915246565019e-07
3.323800000000e-06	6.986884463268e-07
3.323900000000e-06	7.059206861709e-07
3.324000000000e-06	7.132219658838e-07
3.324100000000e-06	7.205928797186e-07
3.324200000000e-06	7.280340263581e-07
3.324300000000e-06	7.355460089412e-07
3.324400000000e-06	7.431294350886e-07
3.324500000000e-06	7.507849169296e-07
3.324600000000e-06	7.585130711282e-07
3.324700000000e-06	7.663145189095e-07
3.324800000000e-06	7.741898860866e-07
3.324900000000e-06	7.821398030871e-07
3.325000000000e-06	7.901649049795e-07
3.325100000000e-06	7.982658315006e-07
3.325200000000e-06	8.064432270820e-07
3.325300000000e-06	8.146977408772e-07
3.325400000000e-06	8.230300267886e-07
3.325500000000e-06	8.314407434947e-07
3.325600000000e-06	8.399305544774e-07
3.325700000000e-06	8.485001280492e-07
3.325800000000e-06	8.571501373806e-07
3.325900000000e-06	8.658812605277e-07
3.326000000000e-06	8.746941804596e-07
3.326100000000e-06	8.835895850860e-07
3.326200000000e-06	8.925681672852e-07
3.326300000000e-06	9.016306249316e-07
3.326400000000e-06	9.107776609234e-07
3.326500000000e-06	9.200099832113e-07
3.326600000000e-06	9.293283048255e-07
3.326700000000e-06	9.387333439046e-07
3.326800000000e-06	9.482258237234e-07
3.326900000000e-06	9.578064727213e-07
3.327000000000e-06	9.674760245303e-07
3.327100000000e-06	9.772352180040e-07
3.327200000000e-06	9.870847972454e-07
3.327300000000e-06	9.970255116357e-07
3.327400000000e-06	1.007058115863e-06
3.327500000000e-06	1.017183369951e-06
3.327600000000e-06	1.027402039288e-06
3.327700000000e-06	1.037714894655e-06
3.327800000000e-06	1.048122712254e-06
3.327900000000e-06	1.058626273740e-06
3.328000000000e-06	1.069226366246e-06
3.328100000000e-06	1.079923782415e-06
3.328200000000e-06	1.090719320429e-06
3.328300000000e-06	1.101613784034e-06
3.328400000000e-06	1.112607982577e-06
3.328500000000e-06	1.123702731029e-06
3.328600000000e-06	1.134898850015e-06
3.328700000000e-06	1.146197165848e-06
3.328800000000e-06	1.157598510552e-06
3.328900000000e-06	1.169103721898e-06
3.329000000000e-06	1.180713643428e-06
3.329100000000e-06	1.192429124490e-06
3.329200000000e-06	1.204251020263e-06
3.329300000000e-06	1.216180191790e-06
3.329400000000e-06	1.228217506006e-06
3.329500000000e-06	1.240363835770e-06
3.329600000000e-06	1.252620059891e-06
3.329700000000e-06	1.264987063164e-06
3.329800000000e-06	1.277465736395e-06
3.329900000000e-06	1.290056976432e-06
3.330000000000e-06	1.302761686199e-06
3.330100000000e-06	1.315580774721e-06
3.330200000000e-06	1.328515157158e-06
3.330300000000e-06	1.341565754831e-06
3.330400000000e-06	1.354733495260e-06
3.330500000000e-06	1.368019312186e-06
3.330600000000e-06	1.381424145606e-06
3.330700000000e-06	1.394948941804e-06
3.330800000000e-06	1.408594653380e-06
3.330900000000e-06	1.422362239279e-06
3.331000000000e-06	1.436252664824e-06
3.331100000000e-06	1.450266901748e-06
3.331200000000e-06	1.464405928221e-06
3.331300000000e-06	1.478670728883e-06
3.331400000000e-06	1.493062294874e-06
3.331500000000e-06	1.507581623866e-06
3.331600000000e-06	1.522229720092e-06
3.331700000000e-06	1.537007594377e-06
3.331800000000e-06	1.551916264171e-06
3.331900000000e-06	1.566956753579e-06
3.332000000000e-06	1.582130093391e-06
3.332100000000e-06	1.597437321112e-06
3.332200000000e-06	1.612879480996e-06
3.332300000000e-06	1.628457624076e-06
3.332400000000e-06	1.644172808194e-06
3.332500000000e-06	1.660026098031e-06
3.332600000000e-06	1.676018565142e-06
3.332700000000e-06	1.692151287984e-06
3.332800000000e-06	1.708425351948e-06
3.332900000000e-06	1.724841849389e-06
3.333000000000e-06	1.741401879659e-06
3.333100000000e-06	1.758106549139e-06
3.333200000000e-06	1.774956971266e-06
3.333300000000e-06	1.791954266567e-06
3.333400000000e-06	1.809099562691e-06
3.333500000000e-06	1.826393994438e-06
3.333600000000e-06	1.843838703793e-06
3.333700000000e-06	1.861434839954e-06
3.333800000000e-06	1.879183559365e-06
3.333900000000e-06	1.897086025746e-06
3.334000000000e-06	1.915143410127e-06
3.334100000000e-06	1.933356890876e-06
3.334200000000e-06	1.951727653732e-06
3.334300000000e-06	1.970256891835e-06
3.334400000000e-06	1.988945805758e-06
3.334500000000e-06	2.007795603540e-06
3.334600000000e-06	2.026807500712e-06
3.334700000000e-06	2.045982720334e-06
3.334800000000e-06	2.065322493022e-06
3.334900000000e-06	2.084828056981e-06
3.335000000000e-06	2.104500658036e-06
3.335100000000e-06	2.124341549664e-06
3.335200000000e-06	2.144351993021e-06
3.335300000000e-06	2.164533256979e-06
3.335400000000e-06	2.184886618151e-06
3.335500000000e-06	2.205413360928e-06
3.335600000000e-06	2.226114777505e-06
3.335700000000e-06	2.246992167916e-06
3.335800000000e-06	2.268046840059e-06
3.335900000000e-06	2.289280109734e-06
3.336000000000e-06	2.310693300671e-06
3.336100000000e-06	2.332287744557e-06
3.336200000000e-06	2.354064781072e-06
3.336300000000e-06	2.376025757920e-06
3.336400000000e-06	2.398172030854e-06
3.336500000000e-06	2.420504963712e-06
3.336600000000e-06	2.443025928446e-06
3.336700000000e-06	2.465736305151e-06
3.336800000000e-06	2.488637482099e-06
3.336900000000e-06	2.511730855765e-06
3.337000000000e-06	2.535017830860e-06
3.337100000000e-06	2.558499820364e-06
3.337200000000e-06	2.582178245550e-06
3.337300000000e-06	2.606054536019e-06
3.337400000000e-06	2.630130129728e-06
3.337500000000e-06	2.654406473021e-06
3.337600000000e-06	2.678885020660e-06
3.337700000000e-06	2.703567235853e-06
3.337800000000e-06	2.728454590284e-06
3.337900000000e-06	2.753548564145e-06
3.338000000000e-06	2.778850646163e-06
3.338100000000e-06	2.804362333632e-06
3.338200000000e-06	2.830085132441e-06
3.338300000000e-06	2.856020557103e-06
3.338400000000e-06	2.882170130789e-06
3.338500000000e-06	2.908535385350e-06
3.338600000000e-06	2.935117861352e-06
3.338700000000e-06	2.961919108104e-06
3.338800000000e-06	2.988940683684e-06
3.338900000000e-06	3.016184154973e-06
3.339000000000e-06	3.043651097679e-06
3.339100000000e-06	3.071343096370e-06
3.339200000000e-06	3.099261744500e-06
3.339300000000e-06	3.127408644438e-06
3.339400000000e-06	3.155785407496e-06
3.339500000000e-06	3.184393653961e-06
3.339600000000e-06	3.213235013117e-06
3.339700000000e-06	3.242311123279e-06
3.339800000000e-06	3.271623631817e-06
3.339900000000e-06	3.301174195188e-06
3.340000000000e-06	3.330964478959e-06
3.340100000000e-06	3.360996157838e-06
3.340200000000e-06	3.391270915699e-06
3.340300000000e-06	3.421790445614e-06
3.340400000000e-06	3.452556449875e-06
3.340500000000e-06	3.483570640025e-06
3.340600000000e-06	3.514834736880e-06
3.340700000000e-06	3.546350470565e-06
3.340800000000e-06	3.578119580530e-06
3.340900000000e-06	3.610143815585e-06
3.341000000000e-06	3.642424933921e-06
3.341100000000e-06	3.674964703139e-06
3.341200000000e-06	3.707764900278e-06
3.341300000000e-06	3.740827311835e-06
3.341400000000e-06	3.774153733796e-06
3.341500000000e-06	3.807745971662e-06
3.341600000000e-06	3.841605840471e-06
3.341700000000e-06	3.875735164824e-06
3.341800000000e-06	3.910135778914e-06
3.341900000000e-06	3.944809526546e-06
3.342000000000e-06	3.979758261165e-06
3.342100000000e-06	4.014983845882e-06
3.342200000000e-06	4.050488153492e-06
3.342300000000e-06	4.086273066508e-06
3.342400000000e-06	4.122340477175e-06
3.342500000000e-06	4.158692287502e-06
3.342600000000e-06	4.195330409281e-06
3.342700000000e-06	4.232256764114e-06
3.342800000000e-06	4.269473283433e-06
3.342900000000e-06	4.306981908525e-06
3.343000000000e-06	4.344784590556e-06
3.343100000000e-06	4.382883290591e-06
3.343200000000e-06	4.421279979619e-06
3.343300000000e-06	4.459976638574e-06
3.343400000000e-06	4.498975258359e-06
3.343500000000e-06	4.538277839865e-06
3.343600000000e-06	4.577886393995e-06
3.343700000000e-06	4.617802941686e-06
3.343800000000e-06	4.658029513927e-06
3.343900000000e-06	4.698568151784e-06
3.344000000000e-06	4.739420906419e-06
3.344100000000e-06	4.780589839109e-06
3.344200000000e-06	4.822077021269e-06
3.344300000000e-06	4.863884534473e-06
3.344400000000e-06	4.906014470469e-06
3.344500000000e-06	4.948468931204e-06
3.344600000000e-06	4.991250028839e-06
3.344700000000e-06	5.034359885771e-06
3.344800000000e-06	5.077800634653e-06
3.344900000000e-06	5.121574418408e-06
3.345000000000e-06	5.165683390251e-06
3.345100000000e-06	5.210129713707e-06
3.345200000000e-06	5.254915562627e-06
3.345300000000e-06	5.300043121206e-06
3.345400000000e-06	5.345514584003e-06
3.345500000000e-06	5.391332155955e-06
3.345600000000e-06	5.437498052393e-06
3.345700000000e-06	5.484014499063e-06
3.345800000000e-06	5.530883732137e-06
3.345900000000e-06	5.578107998231e-06
3.346000000000e-06	5.625689554422e-06
3.346100000000e-06	5.673630668263e-06
3.346200000000e-06	5.721933617794e-06
3.346300000000e-06	5.770600691562e-06
3.346400000000e-06	5.819634188632e-06
3.346500000000e-06	5.869036418604e-06
3.346600000000e-06	5.918809701622e-06
3.346700000000e-06	5.968956368394e-06
3.346800000000e-06	6.019478760197e-06
3.346900000000e-06	6.070379228898e-06
3.347000000000e-06	6.121660136963e-06
3.347100000000e-06	6.173323857466e-06
3.347200000000e-06	6.225372774106e-06
3.347300000000e-06	6.277809281216e-06
3.347400000000e-06	6.330635783774e-06
3.347500000000e-06	6.383854697415e-06
3.347600000000e-06	6.437468448440e-06
3.347700000000e-06	6.491479473827e-06
3.347800000000e-06	6.545890221240e-06
3.347900000000e-06	6.600703149041e-06
3.348000000000e-06	6.655920726295e-06
3.348100000000e-06	6.711545432781e-06
3.348200000000e-06	6.767579759001e-06
3.348300000000e-06	6.824026206186e-06
3.348400000000e-06	6.880887286305e-06
3.348500000000e-06	6.938165522071e-06
3.348600000000e-06	6.995863446951e-06
3.348700000000e-06	7.053983605167e-06
3.348800000000e-06	7.112528551707e-06
3.348900000000e-06	7.171500852326e-06
3.349000000000e-06	7.230903083558e-06
3.349100000000e-06	7.290737832714e-06
3.349200000000e-06	7.351007697889e-06
3.349300000000e-06	7.411715287968e-06
3.349400000000e-06	7.472863222627e-06
3.349500000000e-06	7.534454132338e-06
3.349600000000e-06	7.596490658369e-06
3.349700000000e-06	7.658975452790e-06
3.349800000000e-06	7.721911178473e-06
3.349900000000e-06	7.785300509094e-06
3.350000000000e-06	7.849146129135e-06
3.350100000000e-06	7.913450733881e-06
3.350200000000e-06	7.978217029426e-06
3.350300000000e-06	8.043447732668e-06
3.350400000000e-06	8.109145571310e-06
3.350500000000e-06	8.175313283860e-06
3.350600000000e-06	8.241953619627e-06
3.350700000000e-06	8.309069338723e-06
3.350800000000e-06	8.376663212056e-06
3.350900000000e-06	8.444738021330e-06
3.351000000000e-06	8.513296559039e-06
3.351100000000e-06	8.582341628468e-06
3.351200000000e-06	8.651876043684e-06
3.351300000000e-06	8.721902629531e-06
3.351400000000e-06	8.792424221629e-06
3.351500000000e-06	8.863443666366e-06
3.351600000000e-06	8.934963820888e-06
3.351700000000e-06	9.006987553101e-06
3.351800000000e-06	9.079517741653e-06
3.351900000000e-06	9.152557275935e-06
3.352000000000e-06	9.226109056069e-06
3.352100000000e-06	9.300175992899e-06
3.352200000000e-06	9.374761007984e-06
3.352300000000e-06	9.449867033585e-06
3.352400000000e-06	9.525497012658e-06
3.352500000000e-06	9.601653898839e-06
3.352600000000e-06	9.678340656438e-06
3.352700000000e-06	9.755560260423e-06
3.352800000000e-06	9.833315696410e-06
3.352900000000e-06	9.911609960648e-06
3.353000000000e-06	9.990446060008e-06
3.353100000000e-06	1.006982701197e-05
3.353200000000e-06	1.014975584459e-05
3.353300000000e-06	1.023023559653e-05
3.353400000000e-06	1.031126931699e-05
3.353500000000e-06	1.039286006571e-05
3.353600000000e-06	1.047501091300e-05
3.353700000000e-06	1.055772493962e-05
3.353800000000e-06	1.064100523688e-05
3.353900000000e-06	1.072485490652e-05
3.354000000000e-06	1.080927706076e-05
3.354100000000e-06	1.089427482225e-05
3.354200000000e-06	1.097985132406e-05
3.354300000000e-06	1.106600970965e-05
3.354400000000e-06	1.115275313286e-05
3.354500000000e-06	1.124008475786e-05
3.354600000000e-06	1.132800775918e-05
3.354700000000e-06	1.141652532163e-05
3.354800000000e-06	1.150564064031e-05
3.354900000000e-06	1.159535692060e-05
3.355000000000e-06	1.168567737807e-05
3.355100000000e-06	1.177660523853e-05
3.355200000000e-06	1.186814373796e-05
3.355300000000e-06	1.196029612248e-05
3.355400000000e-06	1.205306564837e-05
3.355500000000e-06	1.214645558198e-05
3.355600000000e-06	1.224046919974e-05
3.355700000000e-06	1.233510978812e-05
3.355800000000e-06	1.243038064358e-05
3.355900000000e-06	1.252628507260e-05
3.356000000000e-06	1.262282639158e-05
3.356100000000e-06	1.272000792683e-05
3.356200000000e-06	1.281783301457e-05
3.356300000000e-06	1.291630500084e-05
3.356400000000e-06	1.301542724153e-05
3.356500000000e-06	1.311520310228e-05
3.356600000000e-06	1.321563595850e-05
3.356700000000e-06	1.331672919529e-05
3.356800000000e-06	1.341848620745e-05
3.356900000000e-06	1.352091039938e-05
3.357000000000e-06	1.362400518512e-05
3.357100000000e-06	1.372777398824e-05
3.357200000000e-06	1.383222024185e-05
3.357300000000e-06	1.393734738852e-05
3.357400000000e-06	1.404315888028e-05
3.357500000000e-06	1.414965817855e-05
3.357600000000e-06	1.425684875411e-05
3.357700000000e-06	1.436473408705e-05
3.357800000000e-06	1.447331766673e-05
3.357900000000e-06	1.458260299174e-05
3.358000000000e-06	1.469259356984e-05
3.358100000000e-06	1.480329291795e-05
3.358200000000e-06	1.491470456206e-05
3.358300000000e-06	1.502683203719e-05
3.358400000000e-06	1.513967888739e-05
3.358500000000e-06	1.525324866563e-05
3.358600000000e-06	1.536754493378e-05
3.358700000000e-06	1.548257126255e-05
3.358800000000e-06	1.559833123147e-05
3.358900000000e-06	1.571482842880e-05
3.359000000000e-06	1.583206645147e-05
3.359100000000e-06	1.595004890509e-05
3.359200000000e-06	1.606877940382e-05
3.359300000000e-06	1.618826157038e-05
3.359400000000e-06	1.630849903594e-05
3.359500000000e-06	1.642949544010e-05
3.359600000000e-06	1.655125443084e-05
3.359700000000e-06	1.667377966441e-05
3.359800000000e-06	1.679707480533e-05
3.359900000000e-06	1.692114352632e-05
3.360000000000e-06	1.704598950819e-05
3.360100000000e-06	1.717161643986e-05
3.360200000000e-06	1.729802801822e-05
3.360300000000e-06	1.742522794813e-05
3.360400000000e-06	1.755321994232e-05
3.360500000000e-06	1.768200772134e-05
3.360600000000e-06	1.781159501349e-05
3.360700000000e-06	1.794198555475e-05
3.360800000000e-06	1.807318308875e-05
3.360900000000e-06	1.820519136664e-05
3.361000000000e-06	1.833801414708e-05
3.361100000000e-06	1.847165519614e-05
3.361200000000e-06	1.860611828724e-05
3.361300000000e-06	1.874140720107e-05
3.361400000000e-06	1.887752572555e-05
3.361500000000e-06	1.901447765572e-05
3.361600000000e-06	1.915226679369e-05
3.361700000000e-06	1.929089694855e-05
3.361800000000e-06	1.943037193632e-05
3.361900000000e-06	1.957069557985e-05
3.362000000000e-06	1.971187170877e-05
3.362100000000e-06	1.985390415938e-05
3.362200000000e-06	1.999679677461e-05
3.362300000000e-06	2.014055340391e-05
3.362400000000e-06	2.028517790319e-05
3.362500000000e-06	2.043067413473e-05
3.362600000000e-06	2.057704596711e-05
3.362700000000e-06	2.072429727511e-05
3.362800000000e-06	2.087243193965e-05
3.362900000000e-06	2.102145384770e-05
3.363000000000e-06	2.117136689218e-05
3.363100000000e-06	2.132217497189e-05
3.363200000000e-06	2.147388199141e-05
3.363300000000e-06	2.162649186105e-05
3.363400000000e-06	2.178000849672e-05
3.363500000000e-06	2.193443581986e-05
3.363600000000e-06	2.208977775734e-05
3.363700000000e-06	2.224603824140e-05
3.363800000000e-06	2.240322120952e-05
3.363900000000e-06	2.256133060435e-05
3.364000000000e-06	2.272037037361e-05
3.364100000000e-06	2.288034447002e-05
3.364200000000e-06	2.304125685116e-05
3.364300000000e-06	2.320311147941e-05
3.364400000000e-06	2.336591232185e-05
3.364500000000e-06	2.352966335014e-05
3.364600000000e-06	2.369436854046e-05
3.364700000000e-06	2.386003187337e-05
3.364800000000e-06	2.402665733375e-05
3.364900000000e-06	2.419424891066e-05
3.365000000000e-06	2.436281059728e-05
3.365100000000e-06	2.453234639077e-05
3.365200000000e-06	2.470286029219e-05
3.365300000000e-06	2.487435630638e-05
3.365400000000e-06	2.504683844189e-05
3.365500000000e-06	2.522031071082e-05
3.365600000000e-06	2.539477712875e-05
3.365700000000e-06	2.557024171464e-05
3.365800000000e-06	2.574670849068e-05
3.365900000000e-06	2.592418148223e-05
3.366000000000e-06	2.610266471767e-05
3.366100000000e-06	2.628216222832e-05
3.366200000000e-06	2.646267804830e-05
3.366300000000e-06	2.664421621444e-05
3.366400000000e-06	2.682678076615e-05
3.366500000000e-06	2.701037574532e-05
3.366600000000e-06	2.719500519620e-05
3.366700000000e-06	2.738067316527e-05
3.366800000000e-06	2.756738370113e-05
3.366900000000e-06	2.775514085439e-05
3.367000000000e-06	2.794394867757e-05
3.367100000000e-06	2.813381122491e-05
3.367200000000e-06	2.832473255234e-05
3.367300000000e-06	2.851671671728e-05
3.367400000000e-06	2.870976777857e-05
3.367500000000e-06	2.890388979632e-05
3.367600000000e-06	2.909908683180e-05
3.367700000000e-06	2.929536294730e-05
3.367800000000e-06	2.949272220602e-05
3.367900000000e-06	2.969116867192e-05
3.368000000000e-06	2.989070640963e-05
3.368100000000e-06	3.009133948428e-05
3.368200000000e-06	3.029307196139e-05
3.368300000000e-06	3.049590790675e-05
3.368400000000e-06	3.069985138625e-05
3.368500000000e-06	3.090490646581e-05
3.368600000000e-06	3.111107721118e-05
3.368700000000e-06	3.131836768785e-05
3.368800000000e-06	3.152678196090e-05
3.368900000000e-06	3.173632409487e-05
3.369000000000e-06	3.194699815361e-05
3.369100000000e-06	3.215880820016e-05
3.369200000000e-06	3.237175829659e-05
3.369300000000e-06	3.258585250388e-05
3.369400000000e-06	3.280109488179e-05
3.369500000000e-06	3.301748948867e-05
3.369600000000e-06	3.323504038137e-05
3.369700000000e-06	3.345375161507e-05
3.369800000000e-06	3.367362724315e-05
3.369900000000e-06	3.389467131702e-05
3.370000000000e-06	3.411688788603e-05
3.370100000000e-06	3.434028099723e-05
3.370200000000e-06	3.456485469534e-05
3.370300000000e-06	3.479061302250e-05
3.370400000000e-06	3.501756001816e-05
3.370500000000e-06	3.524569971897e-05
3.370600000000e-06	3.547503615855e-05
3.370700000000e-06	3.570557336740e-05
3.370800000000e-06	3.593731537272e-05
3.370900000000e-06	3.617026619827e-05
3.371000000000e-06	3.640442986420e-05
3.371100000000e-06	3.663981038692e-05
3.371200000000e-06	3.687641177891e-05
3.371300000000e-06	3.711423804860e-05
3.371400000000e-06	3.735329320017e-05
3.371500000000e-06	3.759358123345e-05
3.371600000000e-06	3.783510614370e-05
3.371700000000e-06	3.807787192148e-05
3.371800000000e-06	3.832188255249e-05
3.371900000000e-06	3.856714201741e-05
3.372000000000e-06	3.881365429172e-05
3.372100000000e-06	3.906142334555e-05
3.372200000000e-06	3.931045314353e-05
3.372300000000e-06	3.956074764457e-05
3.372400000000e-06	3.981231080178e-05
3.372500000000e-06	4.006514656222e-05
3.372600000000e-06	4.031925886678e-05
3.372700000000e-06	4.057465165001e-05
3.372800000000e-06	4.083132883992e-05
3.372900000000e-06	4.108929435786e-05
3.373000000000e-06	4.134855211828e-05
3.373100000000e-06	4.160910602864e-05
3.373200000000e-06	4.187095998916e-05
3.373300000000e-06	4.213411789271e-05
3.373400000000e-06	4.239858362460e-05
3.373500000000e-06	4.266436106240e-05
3.373600000000e-06	4.293145407581e-05
3.373700000000e-06	4.319986652643e-05
3.373800000000e-06	4.346960226760e-05
3.373900000000e-06	4.374066514424e-05
3.374000000000e-06	4.401305899266e-05
3.374100000000e-06	4.428678764038e-05
3.374200000000e-06	4.456185490594e-05
3.374300000000e-06	4.483826459874e-05
3.374400000000e-06	4.511602051883e-05
3.374500000000e-06	4.539512645677e-05
3.374600000000e-06	4.567558619340e-05
3.374700000000e-06	4.595740349968e-05
3.374800000000e-06	4.624058213652e-05
3.374900000000e-06	4.652512585456e-05
3.375000000000e-06	4.681103839402e-05
3.375100000000e-06	4.709832348447e-05
3.375200000000e-06	4.738698484468e-05
3.375300000000e-06	4.767702618244e-05
3.375400000000e-06	4.796845119431e-05
3.375500000000e-06	4.826126356551e-05
3.375600000000e-06	4.855546696966e-05
3.375700000000e-06	4.885106506865e-05
3.375800000000e-06	4.914806151239e-05
3.375900000000e-06	4.944645993867e-05
3.376000000000e-06	4.974626397291e-05
3.376100000000e-06	5.004747722804e-05
3.376200000000e-06	5.035010330425e-05
3.376300000000e-06	5.065414578879e-05
3.376400000000e-06	5.095960825581e-05
3.376500000000e-06	5.126649426617e-05
3.376600000000e-06	5.157480736718e-05
3.376700000000e-06	5.188455109247e-05
3.376800000000e-06	5.219572896177e-05
3.376900000000e-06	5.250834448068e-05
3.377000000000e-06	5.282240114053e-05
3.377100000000e-06	5.313790241812e-05
3.377200000000e-06	5.345485177557e-05
3.377300000000e-06	5.377325266008e-05
3.377400000000e-06	5.409310850374e-05
3.377500000000e-06	5.441442272335e-05
3.377600000000e-06	5.473719872019e-05
3.377700000000e-06	5.506143987982e-05
3.377800000000e-06	5.538714957189e-05
3.377900000000e-06	5.571433114991e-05
3.378000000000e-06	5.604298795108e-05
3.378100000000e-06	5.637312329605e-05
3.378200000000e-06	5.670474048875e-05
3.378300000000e-06	5.703784281614e-05
3.378400000000e-06	5.737243354804e-05
3.378500000000e-06	5.770851593690e-05
3.378600000000e-06	5.804609321759e-05
3.378700000000e-06	5.838516860722e-05
3.378800000000e-06	5.872574530489e-05
3.378900000000e-06	5.906782649152e-05
3.379000000000e-06	5.941141532961e-05
3.379100000000e-06	5.975651496303e-05
3.379200000000e-06	6.010312851685e-05
3.379300000000e-06	6.045125909705e-05
3.379400000000e-06	6.080090979039e-05
3.379500000000e-06	6.115208366416e-05
3.379600000000e-06	6.150478376595e-05
3.379700000000e-06	6.185901312347e-05
3.379800000000e-06	6.221477474431e-05
3.379900000000e-06	6.257207161574e-05
